"sppKey","english","order","family","genus","species","genSp","mass"
"04780","Steller's Jay","Passeriformes","Corvidae","Cyanocitta","stelleri","Cyanocitta stelleri",94
"04770","Blue Jay","Passeriformes","Corvidae","Cyanocitta","cristata","Cyanocitta cristata",71.65
"04790","Florida Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","coerulescens","Aphelocoma coerulescens",77.1
"04811","Island Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","insularis","Aphelocoma insularis",117.95
"04810","Western Scrub-Jay","Passeriformes","Corvidae","Aphelocoma","californica","Aphelocoma californica",93.05
"04821","Transvolcanic Jay","Passeriformes","Corvidae","Aphelocoma","ultramarina","Aphelocoma ultramarina",130.15
"04820","Mexican Jay","Passeriformes","Corvidae","Aphelocoma","wollweberi","Aphelocoma wollweberi",130.15
"16350","Unicolored Jay","Passeriformes","Corvidae","Aphelocoma","unicolor","Aphelocoma unicolor",124
"04910","Clark's Nutcracker","Passeriformes","Corvidae","Nucifraga","columbiana","Nucifraga columbiana",130
"04750","Black-billed Magpie","Passeriformes","Corvidae","Pica","hudsonia","Pica hudsonia",228
"04760","Yellow-billed Magpie","Passeriformes","Corvidae","Pica","nuttalli","Pica nuttalli",154.05
"04903","Eurasian Jackdaw","Passeriformes","Corvidae","Corvus","monedula","Corvus monedula",224.5
"04880","American Crow","Passeriformes","Corvidae","Corvus","brachyrhynchos","Corvus brachyrhynchos",399.7
"04890","Northwestern Crow","Passeriformes","Corvidae","Corvus","caurinus","Corvus caurinus",387
"16380","White-necked Crow","Passeriformes","Corvidae","Corvus","leucognaphalus","Corvus leucognaphalus",467.828571428571
"04891","Tamaulipas Crow","Passeriformes","Corvidae","Corvus","imparatus","Corvus imparatus",467.828571428571
"16351","Sinaloa Crow","Passeriformes","Corvidae","Corvus","sinaloae","Corvus sinaloae",244
"04900","Fish Crow","Passeriformes","Corvidae","Corvus","ossifragus","Corvus ossifragus",285.05
"04870","Chihuahuan Raven","Passeriformes","Corvidae","Corvus","cryptoleucus","Corvus cryptoleucus",534
"04860","Common Raven","Passeriformes","Corvidae","Corvus","corax","Corvus corax",1200.55
"04730","Sky Lark","Passeriformes","Alaudidae","Alauda","arvensis","Alauda arvensis",36.4
"04740","Horned Lark","Passeriformes","Alaudidae","Eremophila","alpestris","Eremophila alpestris",38.35
"06110","Purple Martin","Passeriformes","Hirundinidae","Progne","subis","Progne subis",48.5
"06111","Cuban Martin","Passeriformes","Hirundinidae","Progne","cryptoleuca","Progne cryptoleuca",41.4
"06113","Caribbean Martin","Passeriformes","Hirundinidae","Progne","dominicensis","Progne dominicensis",40
"16160","Sinaloa Martin","Passeriformes","Hirundinidae","Progne","sinaloae","Progne sinaloae",41.4
"06112","Gray-breasted Martin","Passeriformes","Hirundinidae","Progne","chalybea","Progne chalybea",42
"06114","Southern Martin","Passeriformes","Hirundinidae","Progne","elegans","Progne elegans",41.4
"06115","Brown-chested Martin","Passeriformes","Hirundinidae","Progne","tapera","Progne tapera",35.1
"06140","Tree Swallow","Passeriformes","Hirundinidae","Tachycineta","bicolor","Tachycineta bicolor",21.2
"16170","Mangrove Swallow","Passeriformes","Hirundinidae","Tachycineta","albilinea","Tachycineta albilinea",14
"06150","Violet-green Swallow","Passeriformes","Hirundinidae","Tachycineta","thalassina","Tachycineta thalassina",14.15
"06151","Bahama Swallow","Passeriformes","Hirundinidae","Tachycineta","cyaneoviridis","Tachycineta cyaneoviridis",18
"16190","Blue-and-white Swallow","Passeriformes","Hirundinidae","Pygochelidon","cyanoleuca","Pygochelidon cyanoleuca",11.6
"16200","Black-capped Swallow","Passeriformes","Hirundinidae","Notiochelidon","pileata","Notiochelidon pileata",12
"06170","Northern Rough-winged Swallow","Passeriformes","Hirundinidae","Stelgidopteryx","serripennis","Stelgidopteryx serripennis",13.9
"16220","Southern Rough-winged Swallow","Passeriformes","Hirundinidae","Stelgidopteryx","ruficollis","Stelgidopteryx ruficollis",15
"06160","Bank Swallow","Passeriformes","Hirundinidae","Riparia","riparia","Riparia riparia",13.15
"06120","Cliff Swallow","Passeriformes","Hirundinidae","Petrochelidon","pyrrhonota","Petrochelidon pyrrhonota",24.05
"06121","Cave Swallow","Passeriformes","Hirundinidae","Petrochelidon","fulva","Petrochelidon fulva",18.1
"06122","unid. Cave Swallow / Cliff Swallow","Passeriformes","Hirundinidae","Petrochelidon","pyrrhonota / fulva","Petrochelidon pyrrhonota",24.05
"06130","Barn Swallow","Passeriformes","Hirundinidae","Hirundo","rustica","Hirundo rustica",19.1
"06152","Common House-Martin","Passeriformes","Hirundinidae","Delichon","urbicum","Delichon urbicum",19.55
"07360","Carolina Chickadee","Passeriformes","Paridae","Poecile","carolinensis","Poecile carolinensis",10
"07350","Black-capped Chickadee","Passeriformes","Paridae","Poecile","atricapillus","Poecile atricapillus",12.95
"07380","Mountain Chickadee","Passeriformes","Paridae","Poecile","gambeli","Poecile gambeli",11.3
"07370","Mexican Chickadee","Passeriformes","Paridae","Poecile","sclateri","Poecile sclateri",10.3
"07410","Chestnut-backed Chickadee","Passeriformes","Paridae","Poecile","rufescens","Poecile rufescens",9.4
"07400","Boreal Chickadee","Passeriformes","Paridae","Poecile","hudsonicus","Poecile hudsonicus",9.8
"07390","Gray-headed Chickadee","Passeriformes","Paridae","Poecile","cinctus","Poecile cinctus",12.05
"07340","Bridled Titmouse","Passeriformes","Paridae","Baeolophus","wollweberi","Baeolophus wollweberi",10.4
"07330","Oak Titmouse","Passeriformes","Paridae","Baeolophus","inornatus","Baeolophus inornatus",15.95
"07331","Juniper Titmouse","Passeriformes","Paridae","Baeolophus","ridgwayi","Baeolophus ridgwayi",16.93
"07332","unid. Oak Titmouse / Juniper Titmouse","Passeriformes","Paridae","Baeolophus","inornatus / ridgwayi","Baeolophus inornatus",16.93
"07310","Tufted Titmouse","Passeriformes","Paridae","Baeolophus","bicolor","Baeolophus bicolor",21.15
"07320","Black-crested Titmouse","Passeriformes","Paridae","Baeolophus","atricristatus","Baeolophus atricristatus",16
"07315","unid. Tufted Titmouse / Black-crested Titmouse","Passeriformes","Paridae","Baeolophus","bicolor / atricristatus","Baeolophus bicolor",21.15
"07460","Verdin","Passeriformes","Remizidae","Auriparus","flaviceps","Auriparus flaviceps",8
"07430","Bushtit","Passeriformes","Aegithalidae","Psaltriparus","minimus","Psaltriparus minimus",5.3
"07280","Red-breasted Nuthatch","Passeriformes","Sittidae","Sitta","canadensis","Sitta canadensis",10.5
"07270","White-breasted Nuthatch","Passeriformes","Sittidae","Sitta","carolinensis","Sitta carolinensis",21.1
"07300","Pygmy Nuthatch","Passeriformes","Sittidae","Sitta","pygmaea","Sitta pygmaea",10.4
"07290","Brown-headed Nuthatch","Passeriformes","Sittidae","Sitta","pusilla","Sitta pusilla",11.15
"07260","Brown Creeper","Passeriformes","Certhiidae","Certhia","americana","Certhia americana",7.9
"16420","Band-backed Wren","Passeriformes","Troglodytidae","Campylorhynchus","zonatus","Campylorhynchus zonatus",35
"16430","Gray-barred Wren","Passeriformes","Troglodytidae","Campylorhynchus","megalopterus","Campylorhynchus megalopterus",33
"16440","Giant Wren","Passeriformes","Troglodytidae","Campylorhynchus","chiapensis","Campylorhynchus chiapensis",51
"16450","Rufous-naped Wren","Passeriformes","Troglodytidae","Campylorhynchus","rufinucha","Campylorhynchus rufinucha",30
"16460","Spotted Wren","Passeriformes","Troglodytidae","Campylorhynchus","gularis","Campylorhynchus gularis",30
"16470","Boucard's Wren","Passeriformes","Troglodytidae","Campylorhynchus","jocosus","Campylorhynchus jocosus",28
"16480","Yucatan Wren","Passeriformes","Troglodytidae","Campylorhynchus","yucatanicus","Campylorhynchus yucatanicus",36
"07130","Cactus Wren","Passeriformes","Troglodytidae","Campylorhynchus","brunneicapillus","Campylorhynchus brunneicapillus",38.9
"07150","Rock Wren","Passeriformes","Troglodytidae","Salpinctes","obsoletus","Salpinctes obsoletus",16.5
"07170","Canyon Wren","Passeriformes","Troglodytidae","Catherpes","mexicanus","Catherpes mexicanus",11.25
"16490","Sumichrast's Wren","Passeriformes","Troglodytidae","Hylorchilus","sumichrasti","Hylorchilus sumichrasti",NA
"16500","Nava's Wren","Passeriformes","Troglodytidae","Hylorchilus","navai","Hylorchilus navai",NA
"16580","Spot-breasted Wren","Passeriformes","Troglodytidae","Thryothorus","maculipectus","Thryothorus maculipectus",16
"16590","Rufous-and-white Wren","Passeriformes","Troglodytidae","Thryothorus","rufalbus","Thryothorus rufalbus",28
"16600","Sinaloa Wren","Passeriformes","Troglodytidae","Thryothorus","sinaloa","Thryothorus sinaloa",15
"16610","Banded Wren","Passeriformes","Troglodytidae","Thryothorus","pleurostictus","Thryothorus pleurostictus",18
"07180","Carolina Wren","Passeriformes","Troglodytidae","Thryothorus","ludovicianus","Thryothorus ludovicianus",19.3
"16620","Happy Wren","Passeriformes","Troglodytidae","Thryothorus","felix","Thryothorus felix",13
"16640","Plain Wren","Passeriformes","Troglodytidae","Thryothorus","modestus","Thryothorus modestus",20
"07190","Bewick's Wren","Passeriformes","Troglodytidae","Thryomanes","bewickii","Thryomanes bewickii",9.9
"07210","House Wren","Passeriformes","Troglodytidae","Troglodytes","aedon","Troglodytes aedon",11.45
"16650","Socorro Wren","Passeriformes","Troglodytidae","Troglodytes","sissonii","Troglodytes sissonii",8
"16670","Clarion Wren","Passeriformes","Troglodytidae","Troglodytes","tanneri","Troglodytes tanneri",9.525
"16680","Rufous-browed Wren","Passeriformes","Troglodytidae","Troglodytes","rufociliatus","Troglodytes rufociliatus",11
"07221","Pacific Wren","Passeriformes","Troglodytidae","Troglodytes","pacificus","Troglodytes pacificus",8.9
"07222","Winter Wren","Passeriformes","Troglodytidae","Troglodytes","hiemalis","Troglodytes hiemalis",8.9
"07220","unid. Pacific Wren / Winter Wren","Passeriformes","Troglodytidae","Troglodytes","pacificus / hiemalis","Troglodytes pacificus",8.9
"07240","Sedge Wren","Passeriformes","Troglodytidae","Cistothorus","platensis","Cistothorus platensis",8
"07250","Marsh Wren","Passeriformes","Troglodytidae","Cistothorus","palustris","Cistothorus palustris",10
"16700","White-bellied Wren","Passeriformes","Troglodytidae","Uropsila","leucogastra","Uropsila leucogastra",10
"16720","White-breasted Wood-Wren","Passeriformes","Troglodytidae","Henicorhina","leucosticta","Henicorhina leucosticta",16
"16730","Gray-breasted Wood-Wren","Passeriformes","Troglodytidae","Henicorhina","leucophrys","Henicorhina leucophrys",18
"16741","Nightingale Wren","Passeriformes","Troglodytidae","Microcerculus","philomela","Microcerculus philomela",19
"16770","Long-billed Gnatwren","Passeriformes","Polioptilidae","Ramphocaenus","melanurus","Ramphocaenus melanurus",9.95
"07510","Blue-gray Gnatcatcher","Passeriformes","Polioptilidae","Polioptila","caerulea","Polioptila caerulea",6.25
"07530","California Gnatcatcher","Passeriformes","Polioptilidae","Polioptila","californica","Polioptila californica",6
"07520","Black-tailed Gnatcatcher","Passeriformes","Polioptilidae","Polioptila","melanura","Polioptila melanura",5.2
"07531","Black-capped Gnatcatcher","Passeriformes","Polioptilidae","Polioptila","nigriceps","Polioptila nigriceps",6
"16790","White-lored Gnatcatcher","Passeriformes","Polioptilidae","Polioptila","albiloris","Polioptila albiloris",6
"16800","Tropical Gnatcatcher","Passeriformes","Polioptilidae","Polioptila","plumbea","Polioptila plumbea",6
"07010","American Dipper","Passeriformes","Cinclidae","Cinclus","mexicanus","Cinclus mexicanus",56.8
"07261","Red-whiskered Bulbul","Passeriformes","Pycnonotidae","Pycnonotus","jocosus","Pycnonotus jocosus",27
"07480","Golden-crowned Kinglet","Passeriformes","Regulidae","Regulus","satrapa","Regulus satrapa",6.2
"07490","Ruby-crowned Kinglet","Passeriformes","Regulidae","Regulus","calendula","Regulus calendula",6.65
"07473","Wood Warbler","Passeriformes","Phylloscopidae","Phylloscopus","sibilatrix","Phylloscopus sibilatrix",9.95
"07474","Dusky Warbler","Passeriformes","Phylloscopidae","Phylloscopus","fuscatus","Phylloscopus fuscatus",10.35
"07470","Arctic Warbler","Passeriformes","Phylloscopidae","Phylloscopus","borealis","Phylloscopus borealis",9.5
"07420","Wrentit","Passeriformes","Sylviidae","Chamaea","fasciata","Chamaea fasciata",14.75
"07471","Middendorff's Grasshopper-Warbler","Passeriformes","Megaluridae","Locustella","ochotensis","Locustella ochotensis",19
"07475","Lanceolated Warbler","Passeriformes","Megaluridae","Locustella","lanceolata","Locustella lanceolata",11.45
"07730","Gray-streaked Flycatcher","Passeriformes","Muscicapidae","Muscicapa","griseisticta","Muscicapa griseisticta",16
"07720","Dark-sided Flycatcher","Passeriformes","Muscicapidae","Muscicapa","sibirica","Muscicapa sibirica",10
"07641","Siberian Rubythroat","Passeriformes","Muscicapidae","Luscinia","calliope","Luscinia calliope",24.7
"07640","Bluethroat","Passeriformes","Muscicapidae","Luscinia","svecica","Luscinia svecica",18.25
"26320","Narcissus Flycatcher","Passeriformes","Muscicapidae","Ficedula","narcissina","Ficedula narcissina",14
"07710","Taiga Flycatcher","Passeriformes","Muscicapidae","Ficedula","albicilla","Ficedula albicilla",14
"07650","Northern Wheatear","Passeriformes","Muscicapidae","Oenanthe","oenanthe","Oenanthe oenanthe",23.95
"07660","Eastern Bluebird","Passeriformes","Turdidae","Sialia","sialis","Sialia sialis",27.9
"07670","Western Bluebird","Passeriformes","Turdidae","Sialia","mexicana","Sialia mexicana",26.45
"07680","Mountain Bluebird","Passeriformes","Turdidae","Sialia","currucoides","Sialia currucoides",29.6
"07540","Townsend's Solitaire","Passeriformes","Turdidae","Myadestes","townsendi","Myadestes townsendi",32.5
"16820","Brown-backed Solitaire","Passeriformes","Turdidae","Myadestes","occidentalis","Myadestes occidentalis",42
"16870","Slate-colored Solitaire","Passeriformes","Turdidae","Myadestes","unicolor","Myadestes unicolor",37
"16890","Orange-billed Nightingale-Thrush","Passeriformes","Turdidae","Catharus","aurantiirostris","Catharus aurantiirostris",27
"16910","Russet Nightingale-Thrush","Passeriformes","Turdidae","Catharus","occidentalis","Catharus occidentalis",23.77
"16920","Ruddy-capped Nightingale-Thrush","Passeriformes","Turdidae","Catharus","frantzii","Catharus frantzii",31
"16930","Black-headed Nightingale-Thrush","Passeriformes","Turdidae","Catharus","mexicanus","Catharus mexicanus",33
"16940","Spotted Nightingale-Thrush","Passeriformes","Turdidae","Catharus","dryas","Catharus dryas",35
"07560","Veery","Passeriformes","Turdidae","Catharus","fuscescens","Catharus fuscescens",41.5
"07570","Gray-cheeked Thrush","Passeriformes","Turdidae","Catharus","minimus","Catharus minimus",29.3
"07571","Bicknell's Thrush","Passeriformes","Turdidae","Catharus","bicknelli","Catharus bicknelli",29.3
"07580","Swainson's Thrush","Passeriformes","Turdidae","Catharus","ustulatus","Catharus ustulatus",29.8
"07590","Hermit Thrush","Passeriformes","Turdidae","Catharus","guttatus","Catharus guttatus",27.31
"07550","Wood Thrush","Passeriformes","Turdidae","Hylocichla","mustelina","Hylocichla mustelina",50.15
"07611","Eurasian Blackbird","Passeriformes","Turdidae","Turdus","merula","Turdus merula",95.85
"07613","Eyebrowed Thrush","Passeriformes","Turdidae","Turdus","obscurus","Turdus obscurus",63
"07614","Dusky Thrush","Passeriformes","Turdidae","Turdus","naumanni","Turdus naumanni",72
"07612","Fieldfare","Passeriformes","Turdidae","Turdus","pilaris","Turdus pilaris",105.05
"07600","Redwing","Passeriformes","Turdidae","Turdus","iliacus","Turdus iliacus",62.85
"16960","Black Thrush","Passeriformes","Turdidae","Turdus","infuscatus","Turdus infuscatus",74
"16970","Mountain Thrush","Passeriformes","Turdidae","Turdus","plebejus","Turdus plebejus",81
"07621","Clay-colored Thrush","Passeriformes","Turdidae","Turdus","grayi","Turdus grayi",72.45
"17020","White-throated Thrush","Passeriformes","Turdidae","Turdus","assimilis","Turdus assimilis",68
"07622","Rufous-backed Robin","Passeriformes","Turdidae","Turdus","rufopalliatus","Turdus rufopalliatus",77
"17030","Rufous-collared Robin","Passeriformes","Turdidae","Turdus","rufitorques","Turdus rufitorques",72
"07610","American Robin","Passeriformes","Turdidae","Turdus","migratorius","Turdus migratorius",79.95
"17070","Red-legged Thrush","Passeriformes","Turdidae","Turdus","plumbeus","Turdus plumbeus",75
"07630","Varied Thrush","Passeriformes","Turdidae","Ixoreus","naevius","Ixoreus naevius",79.35
"07631","Aztec Thrush","Passeriformes","Turdidae","Ridgwayia","pinicola","Ridgwayia pinicola",88
"07040","Gray Catbird","Passeriformes","Mimidae","Dumetella","carolinensis","Dumetella carolinensis",37.65
"17090","Black Catbird","Passeriformes","Mimidae","Melanoptila","glabrirostris","Melanoptila glabrirostris",36
"07030","Northern Mockingbird","Passeriformes","Mimidae","Mimus","polyglottos","Mimus polyglottos",48.45
"17100","Tropical Mockingbird","Passeriformes","Mimidae","Mimus","gilvus","Mimus gilvus",58
"17110","Socorro Mockingbird","Passeriformes","Mimidae","Mimus","graysoni","Mimus graysoni",76
"07031","Bahama Mockingbird","Passeriformes","Mimidae","Mimus","gundlachii","Mimus gundlachii",67
"07020","Sage Thrasher","Passeriformes","Mimidae","Oreoscoptes","montanus","Oreoscoptes montanus",44.25
"07050","Brown Thrasher","Passeriformes","Mimidae","Toxostoma","rufum","Toxostoma rufum",68.5
"07060","Long-billed Thrasher","Passeriformes","Mimidae","Toxostoma","longirostre","Toxostoma longirostre",67.5
"17120","Cozumel Thrasher","Passeriformes","Mimidae","Toxostoma","guttatum","Toxostoma guttatum",52.8
"07090","Gray Thrasher","Passeriformes","Mimidae","Toxostoma","cinereum","Toxostoma cinereum",64
"07080","Bendire's Thrasher","Passeriformes","Mimidae","Toxostoma","bendirei","Toxostoma bendirei",62.2
"17130","Ocellated Thrasher","Passeriformes","Mimidae","Toxostoma","ocellatum","Toxostoma ocellatum",84
"07070","Curve-billed Thrasher","Passeriformes","Mimidae","Toxostoma","curvirostre","Toxostoma curvirostre",78.35
"07100","California Thrasher","Passeriformes","Mimidae","Toxostoma","redivivum","Toxostoma redivivum",84.4
"07120","Crissal Thrasher","Passeriformes","Mimidae","Toxostoma","crissale","Toxostoma crissale",62.7
"07110","Le Conte's Thrasher","Passeriformes","Mimidae","Toxostoma","lecontei","Toxostoma lecontei",61.8
"17150","Blue Mockingbird","Passeriformes","Mimidae","Melanotis","caerulescens","Melanotis caerulescens",63
"17160","Blue-and-white Mockingbird","Passeriformes","Mimidae","Melanotis","hypoleucus","Melanotis hypoleucus",62
"17180","Pearly-eyed Thrasher","Passeriformes","Mimidae","Margarops","fuscatus","Margarops fuscatus",75
"04930","European Starling","Passeriformes","Sturnidae","Sturnus","vulgaris","Sturnus vulgaris",80.5
"04932","Common Myna","Passeriformes","Sturnidae","Acridotheres","tristis","Acridotheres tristis",137
"17520","Hill Myna","Passeriformes","Sturnidae","Gracula","religiosa","Gracula religiosa",192
"04931","Crested Myna","Passeriformes","Sturnidae","Acridotheres","cristatellus","Acridotheres cristatellus",113
"07491","Siberian Accentor","Passeriformes","Prunellidae","Prunella","montanella","Prunella montanella",17.45
"06960","Eastern Yellow Wagtail","Passeriformes","Motacillidae","Motacilla","tschutschensis","Motacilla tschutschensis",17.45
"06961","Gray Wagtail","Passeriformes","Motacillidae","Motacilla","cinerea","Motacilla cinerea",17.35
"06940","White Wagtail","Passeriformes","Motacillidae","Motacilla","alba","Motacilla alba",20.75
"06982","Tree Pipit","Passeriformes","Motacillidae","Anthus","trivialis","Anthus trivialis",23.4
"06983","Olive-backed Pipit","Passeriformes","Motacillidae","Anthus","hodgsoni","Anthus hodgsoni",22.65
"06981","Pechora Pipit","Passeriformes","Motacillidae","Anthus","gustavi","Anthus gustavi",19.8
"06990","Red-throated Pipit","Passeriformes","Motacillidae","Anthus","cervinus","Anthus cervinus",20.4
"06970","American Pipit","Passeriformes","Motacillidae","Anthus","rubescens","Anthus rubescens",20.85
"07000","Sprague's Pipit","Passeriformes","Motacillidae","Anthus","spragueii","Anthus spragueii",23.45
"06180","Bohemian Waxwing","Passeriformes","Bombycillidae","Bombycilla","garrulus","Bombycilla garrulus",50.5
"06190","Cedar Waxwing","Passeriformes","Bombycillidae","Bombycilla","cedrorum","Bombycilla cedrorum",32.35
"06185","unid. Cedar Waxwing / Bohemian Waxwing","Passeriformes","Bombycillidae","Bombycilla","garrulus / cedrorum","Bombycilla garrulus",50.5
"17220","Gray Silky-flycatcher","Passeriformes","Ptilogonatidae","Ptilogonys","cinereus","Ptilogonys cinereus",34
"06200","Phainopepla","Passeriformes","Ptilogonatidae","Phainopepla","nitens","Phainopepla nitens",20.85
"06510","Olive Warbler","Passeriformes","Peucedramidae","Peucedramus","taeniatus","Peucedramus taeniatus",11.15
"05360","Lapland Longspur","Passeriformes","Calcariidae","Calcarius","lapponicus","Calcarius lapponicus",23.65
"05380","Chestnut-collared Longspur","Passeriformes","Calcariidae","Calcarius","ornatus","Calcarius ornatus",19.95
"05370","Smith's Longspur","Passeriformes","Calcariidae","Calcarius","pictus","Calcarius pictus",26.4
"05390","McCown's Longspur","Passeriformes","Calcariidae","Rhynchophanes","mccownii","Rhynchophanes mccownii",25.2
"05340","Snow Bunting","Passeriformes","Calcariidae","Plectrophenax","nivalis","Plectrophenax nivalis",37.35
"05350","McKay's Bunting","Passeriformes","Calcariidae","Plectrophenax","hyperboreus","Plectrophenax hyperboreus",42.9
"06740","Ovenbird","Passeriformes","Parulidae","Seiurus","aurocapilla","Seiurus aurocapilla",22.1
"06390","Worm-eating Warbler","Passeriformes","Parulidae","Helmitheros","vermivorum","Helmitheros vermivorum",14.2
"06760","Louisiana Waterthrush","Passeriformes","Parulidae","Parkesia","motacilla","Parkesia motacilla",20.65
"06750","Northern Waterthrush","Passeriformes","Parulidae","Parkesia","noveboracensis","Parkesia noveboracensis",16.5
"06420","Golden-winged Warbler","Passeriformes","Parulidae","Vermivora","chrysoptera","Vermivora chrysoptera",9.3
"06410","Blue-winged Warbler","Passeriformes","Parulidae","Vermivora","cyanoptera","Vermivora cyanoptera",9
"06412","Brewster's Warbler (Golden-winged x Blue-winged","Passeriformes","Parulidae","Vermivora","chrysoptera x cyanoptera","Vermivora chrysoptera",9.3
"06413","Lawrence's Warbler (Golden-winged x Blue-winged","Passeriformes","Parulidae","Vermivora","chrysoptera x cyanoptera","Vermivora chrysoptera",9.3
"06360","Black-and-white Warbler","Passeriformes","Parulidae","Mniotilta","varia","Mniotilta varia",12
"06370","Prothonotary Warbler","Passeriformes","Parulidae","Protonotaria","citrea","Protonotaria citrea",14.9
"06380","Swainson's Warbler","Passeriformes","Parulidae","Limnothlypis","swainsonii","Limnothlypis swainsonii",13.15
"06492","Crescent-chested Warbler","Passeriformes","Parulidae","Oreothlypis","superciliosa","Oreothlypis superciliosa",9
"06470","Tennessee Warbler","Passeriformes","Parulidae","Oreothlypis","peregrina","Oreothlypis peregrina",9.55
"06460","Orange-crowned Warbler","Passeriformes","Parulidae","Oreothlypis","celata","Oreothlypis celata",9.2
"06471","Colima Warbler","Passeriformes","Parulidae","Oreothlypis","crissalis","Oreothlypis crissalis",10
"06430","Lucy's Warbler","Passeriformes","Parulidae","Oreothlypis","luciae","Oreothlypis luciae",6.6
"06450","Nashville Warbler","Passeriformes","Parulidae","Oreothlypis","ruficapilla","Oreothlypis ruficapilla",8.75
"06440","Virginia's Warbler","Passeriformes","Parulidae","Oreothlypis","virginiae","Oreothlypis virginiae",8.2
"06780","Connecticut Warbler","Passeriformes","Parulidae","Oporornis","agilis","Oporornis agilis",15.3
"06821","Gray-crowned Yellowthroat","Passeriformes","Parulidae","Geothlypis","poliocephala","Geothlypis poliocephala",15
"06800","MacGillivray's Warbler","Passeriformes","Parulidae","Geothlypis","tolmiei","Geothlypis tolmiei",11.2
"06790","Mourning Warbler","Passeriformes","Parulidae","Geothlypis","philadelphia","Geothlypis philadelphia",12.3
"06770","Kentucky Warbler","Passeriformes","Parulidae","Geothlypis","formosa","Geothlypis formosa",14.45
"17610","Black-polled Yellowthroat","Passeriformes","Parulidae","Geothlypis","speciosa","Geothlypis speciosa",11
"06820","Belding's Yellowthroat","Passeriformes","Parulidae","Geothlypis","beldingi","Geothlypis beldingi",16
"17580","Altamira Yellowthroat","Passeriformes","Parulidae","Geothlypis","flavovelata","Geothlypis flavovelata",11
"06810","Common Yellowthroat","Passeriformes","Parulidae","Geothlypis","trichas","Geothlypis trichas",10.1
"17620","Hooded Yellowthroat","Passeriformes","Parulidae","Geothlypis","nelsoni","Geothlypis nelsoni",11
"17560","Elfin-woods Warbler","Passeriformes","Parulidae","Setophaga","angelae","Setophaga angelae",10.6882142857143
"06840","Hooded Warbler","Passeriformes","Parulidae","Setophaga","citrina","Setophaga citrina",10.55
"06870","American Redstart","Passeriformes","Parulidae","Setophaga","ruticilla","Setophaga ruticilla",8.65
"06700","Kirtland's Warbler","Passeriformes","Parulidae","Setophaga","kirtlandii","Setophaga kirtlandii",13.95
"06500","Cape May Warbler","Passeriformes","Parulidae","Setophaga","tigrina","Setophaga tigrina",10.65
"06580","Cerulean Warbler","Passeriformes","Parulidae","Setophaga","cerulea","Setophaga cerulea",8.65
"06480","Northern Parula","Passeriformes","Parulidae","Setophaga","americana","Setophaga americana",7.9
"06490","Tropical Parula","Passeriformes","Parulidae","Setophaga","pitiayumi","Setophaga pitiayumi",6.9
"06570","Magnolia Warbler","Passeriformes","Parulidae","Setophaga","magnolia","Setophaga magnolia",8.6
"06600","Bay-breasted Warbler","Passeriformes","Parulidae","Setophaga","castanea","Setophaga castanea",12
"06620","Blackburnian Warbler","Passeriformes","Parulidae","Setophaga","fusca","Setophaga fusca",10.2
"06520","Yellow Warbler","Passeriformes","Parulidae","Setophaga","petechia","Setophaga petechia",9.8
"06590","Chestnut-sided Warbler","Passeriformes","Parulidae","Setophaga","pensylvanica","Setophaga pensylvanica",12.4
"06610","Blackpoll Warbler","Passeriformes","Parulidae","Setophaga","striata","Setophaga striata",12.3
"06540","Black-throated Blue Warbler","Passeriformes","Parulidae","Setophaga","caerulescens","Setophaga caerulescens",9.4
"06720","Palm Warbler","Passeriformes","Parulidae","Setophaga","palmarum","Setophaga palmarum",10.15
"06710","Pine Warbler","Passeriformes","Parulidae","Setophaga","pinus","Setophaga pinus",11.9
"06550","Myrtle Warbler) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata coronata","Setophaga coronata",12.55
"06560","Audubon's Warbler) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata audoboni","Setophaga coronata",12.55
"06556","unid. Myrtle/Audubon's) Yellow-rumped Warbler","Passeriformes","Parulidae","Setophaga","coronata","Setophaga coronata",12.55
"06630","Yellow-throated Warbler","Passeriformes","Parulidae","Setophaga","dominica","Setophaga dominica",9.7
"06730","Prairie Warbler","Passeriformes","Parulidae","Setophaga","discolor","Setophaga discolor",7.5
"17510","Adelaide's Warbler","Passeriformes","Parulidae","Setophaga","adelaidae","Setophaga adelaidae",25.52
"06640","Grace's Warbler","Passeriformes","Parulidae","Setophaga","graciae","Setophaga graciae",7.75
"06650","Black-throated Gray Warbler","Passeriformes","Parulidae","Setophaga","nigrescens","Setophaga nigrescens",10.6882142857143
"06680","Townsend's Warbler","Passeriformes","Parulidae","Setophaga","townsendi","Setophaga townsendi",8.85
"06690","Hermit Warbler","Passeriformes","Parulidae","Setophaga","occidentalis","Setophaga occidentalis",10.35
"06685","unid. Townsend's Warbler / Hermit Wabler","Passeriformes","Parulidae","Setophaga","townsendi / occidentalis","Setophaga townsendi",8.85
"06660","Golden-cheeked Warbler","Passeriformes","Parulidae","Setophaga","chrysoparia","Setophaga chrysoparia",9.9
"06670","Black-throated Green Warbler","Passeriformes","Parulidae","Setophaga","virens","Setophaga virens",9.2
"06881","Fan-tailed Warbler","Passeriformes","Parulidae","Basileuterus","lachrymosus","Basileuterus lachrymosus",10.5
